Order,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Year Built,Age,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Misc Val,SalePrice
2396,90,12378,9,5,2003,20,1274,0,622,1896,1944,0,0,1944,3,8,3,3,708,208,175,0,360000
2397,86,11065,8,5,2006,17,0,0,1085,1085,1120,850,0,1970,3,8,1,3,753,177,74,0,281000
2398,121,13758,9,5,2005,18,1232,0,560,1792,1792,0,0,1792,2,6,1,3,925,204,49,0,372397
2399,131,14828,9,5,2004,19,1383,0,397,1780,1780,0,0,1780,2,7,1,3,816,144,68,0,378000
2400,72,11846,9,5,2003,20,1567,0,225,1792,1792,0,0,1792,2,6,1,3,874,206,49,0,374000
2401,56,20431,9,5,2005,18,1410,0,438,1848,1848,880,0,2728,4,10,2,3,706,0,0,0,437154
2402,74,10927,8,5,2005,18,546,0,512,1058,1058,846,0,1904,3,8,1,2,736,179,60,0,275000
2403,,13215,8,5,2004,19,994,0,426,1420,1426,488,0,1914,3,9,1,3,746,168,127,0,279000
2404,43,7052,7,5,2005,18,659,0,705,1364,1364,0,0,1364,2,6,1,2,484,192,36,0,185850
2405,48,5911,9,5,2005,18,472,0,1088,1560,1565,0,0,1565,2,6,1,2,556,196,56,0,282500
2406,48,6955,7,5,2005,18,0,0,1368,1368,1368,0,0,1368,2,6,1,2,474,132,35,0,202500
2407,40,6792,7,5,2005,18,0,0,1368,1368,1368,0,0,1368,2,6,1,2,474,132,35,0,202665
2408,61,7740,9,5,2006,17,1023,0,663,1686,1686,0,0,1686,1,6,1,3,899,266,100,0,332200
2409,48,6373,9,5,2006,17,415,0,1251,1666,1666,0,0,1666,2,6,1,2,575,228,75,0,310090
2410,,3136,7,5,2003,20,0,0,1405,1405,1405,0,0,1405,2,6,1,2,478,148,36,0,171750
2411,65,10237,6,5,2005,18,28,0,1288,1316,1316,0,0,1316,3,6,1,2,397,100,0,0,169990
2412,65,10237,6,5,2005,18,0,0,728,728,728,728,0,1456,3,8,1,2,390,0,24,0,170440
2413,65,10237,7,5,2006,17,0,0,738,738,738,754,0,1492,3,8,0,2,440,0,32,0,169985
2414,58,17104,7,5,2006,17,554,0,100,654,664,832,0,1496,3,7,1,2,426,100,24,0,179665
2415,58,14054,7,5,2006,17,0,0,879,879,879,984,0,1863,4,9,1,3,660,100,17,0,219210
2416,102,11660,6,5,2006,17,0,0,1326,1326,1326,0,0,1326,3,6,0,2,427,100,0,0,174190
2417,105,15578,6,5,2006,17,0,0,728,728,728,728,0,1456,3,8,0,2,429,0,0,0,172785
2418,96,11631,8,5,2004,19,0,0,1052,1052,1052,1321,0,2373,4,9,1,3,632,120,46,0,258000
2419,75,9073,7,5,2006,17,0,0,738,738,738,754,0,1492,3,8,0,2,440,100,32,0,185101
2420,43,3087,7,5,2006,17,453,0,767,1220,1364,0,0,1364,2,6,1,2,437,100,16,0,210250
2421,,3196,7,5,2003,20,0,0,1374,1374,1557,0,0,1557,2,7,1,2,420,143,20,0,234000
2422,,3196,8,5,2003,20,0,0,1273,1273,1456,0,0,1456,2,7,1,2,400,143,20,0,215000
2423,,2938,7,5,2002,21,1038,0,330,1368,1511,0,0,1511,2,5,1,2,398,130,30,0,246990
2424,,3072,7,5,2004,19,0,0,1375,1375,1414,0,0,1414,2,6,1,2,398,144,20,0,178740
2425,,3072,7,5,2004,19,1059,0,306,1365,1548,0,0,1548,2,7,1,2,388,143,20,0,225000
2426,43,3010,7,5,2005,18,16,0,1232,1248,1248,0,0,1248,2,5,0,2,438,108,0,0,167240
2427,43,3010,7,5,2005,18,16,0,1126,1142,1142,0,0,1142,2,6,0,2,440,90,0,0,156820
2428,43,3013,7,5,2005,18,16,0,1346,1362,1506,0,0,1506,2,6,1,2,440,142,20,0,213490
2429,53,3982,8,5,2006,17,1154,0,366,1520,1567,0,0,1567,1,7,1,3,648,312,0,0,264561
2430,53,4045,7,5,2006,17,1070,0,286,1356,1500,0,0,1500,2,6,1,3,648,161,20,0,246578
2431,60,21930,5,5,2005,18,0,0,732,732,734,1104,0,1838,4,7,1,2,372,100,40,0,192140
2432,,7861,6,5,2002,21,457,0,326,783,807,702,0,1509,3,7,1,2,393,100,75,0,183200
2433,74,9056,8,5,2004,19,0,0,707,707,707,707,0,1414,3,6,1,2,403,100,35,0,178000
2434,59,9171,7,5,2004,19,0,0,848,848,848,750,0,1598,3,7,1,2,433,100,48,0,201490
2435,106,11194,8,5,2000,23,0,0,1406,1406,1454,482,0,1936,3,7,1,2,504,188,124,0,230500
2436,63,7875,7,5,2003,20,0,0,783,783,807,702,0,1509,3,8,1,2,393,0,75,0,180000
2437,,8121,6,5,2000,23,0,0,953,953,953,711,0,1664,3,7,1,2,460,100,40,0,172400
2438,,8658,6,5,2000,23,732,0,250,982,1008,881,0,1889,3,9,1,2,431,0,0,0,215000
2439,,11214,7,5,1998,25,0,0,930,930,956,930,0,1886,4,10,1,2,431,89,0,0,199900
2440,58,10852,6,5,2000,23,786,0,173,959,959,712,0,1671,3,7,1,2,472,0,38,0,173000
2441,,12104,7,5,2006,17,0,0,1035,1035,1082,1240,0,2322,4,8,0,3,617,400,45,0,287602
2442,66,8738,7,5,1999,24,0,0,975,975,1005,1286,0,2291,4,8,1,2,429,192,0,0,230000
2443,82,9452,8,5,1997,26,1074,0,322,1396,1407,985,0,2392,3,7,1,3,870,0,70,0,348000
2444,84,9660,8,5,1998,25,791,0,253,1044,1079,897,0,1976,3,7,1,3,885,210,31,0,286000
2445,83,9545,8,5,2000,23,505,0,655,1160,1205,1029,0,2234,3,7,1,3,768,0,50,0,300000
2446,118,35760,10,5,1995,28,1387,0,543,1930,1831,1796,0,3627,4,10,1,3,807,361,76,0,625000
2447,,9233,9,5,2000,23,1182,0,358,1540,1540,1315,0,2855,4,9,1,3,774,247,55,0,405000
2448,78,12011,8,5,1998,25,956,0,130,1086,1086,838,0,1924,3,7,1,2,592,208,75,0,280000
2449,93,12090,8,5,1998,25,0,0,1141,1141,1165,1098,0,2263,4,10,1,2,420,144,123,0,258000
2450,83,10019,8,5,1995,28,527,0,815,1342,1358,1368,0,2726,4,9,1,3,725,307,169,0,350000
2451,114,17242,9,5,1993,30,292,1393,48,1733,1933,1567,0,3500,4,11,1,3,959,870,86,0,584500
2452,,10236,8,5,1994,29,380,168,742,1290,1305,1189,0,2494,4,9,1,3,803,200,95,0,321000
2453,92,10120,8,5,1994,29,740,0,425,1165,1203,1323,0,2526,4,8,1,3,844,309,78,0,290000
2454,,12585,8,5,1993,30,247,1039,0,1286,1565,1234,0,2799,3,8,1,3,704,432,136,0,315000
2455,75,12447,8,5,2005,18,0,0,1100,1100,1116,848,0,1964,3,8,1,2,760,200,70,0,252000
2456,49,15218,8,5,2006,17,1562,0,108,1670,1670,0,0,1670,2,6,1,3,928,0,240,0,336820
2457,49,20896,8,5,2005,18,1721,0,356,2077,2097,0,0,2097,1,8,1,3,1134,192,267,0,423000
2458,85,10182,8,5,2006,17,1220,0,440,1660,1660,0,0,1660,3,8,1,2,500,322,50,0,290000
2459,73,8688,7,5,2005,18,0,0,1616,1616,1616,0,0,1616,3,7,0,3,834,208,59,0,232000
2460,85,10936,8,5,2006,17,0,0,1504,1504,1504,0,0,1504,3,7,0,2,510,144,0,0,199000
2461,72,8640,8,5,2006,17,24,0,1254,1278,1278,0,0,1278,2,5,0,2,584,0,60,0,198600
2462,100,13162,9,5,2006,17,1836,0,200,2036,2036,604,0,2640,3,11,1,3,792,0,265,0,405749
2463,81,11216,8,5,2006,17,0,0,1489,1489,1489,0,0,1489,3,7,1,2,776,0,140,0,232600
2464,84,10728,8,5,2006,17,0,0,1095,1095,1095,844,0,1939,3,8,1,3,1053,192,51,0,266000
2465,65,8125,7,5,2005,18,0,0,756,756,756,797,0,1553,3,6,0,2,615,0,45,0,186500
2466,65,8125,6,5,2005,18,0,0,858,858,858,858,0,1716,3,7,0,2,615,0,53,0,200825
2467,65,8125,7,5,2006,17,0,0,770,770,778,798,0,1576,3,6,0,2,614,0,50,0,197000
2468,60,7200,6,5,2006,17,905,0,357,1262,1262,0,0,1262,2,5,0,2,572,0,120,0,185000
2469,62,7500,7,5,2005,18,0,0,1257,1257,1266,0,0,1266,3,6,1,2,453,38,144,0,176000
2470,60,7200,7,5,2006,17,0,0,1293,1293,1301,0,0,1301,2,5,1,2,572,216,121,0,187750
2471,74,7733,6,5,2005,18,24,0,1118,1142,1142,0,0,1142,3,5,0,0,0,4,50,0,139500
2472,91,11024,7,5,2005,18,0,0,1400,1400,1400,0,0,1400,3,6,0,2,612,144,55,0,186800
2473,63,13072,6,5,2005,18,0,0,1131,1131,1131,0,0,1131,3,6,0,0,0,0,39,0,132000
2474,63,13072,6,5,2005,18,0,0,1141,1141,1141,0,0,1141,3,6,0,2,484,0,0,0,142500
2475,63,13072,6,5,2004,19,941,0,217,1158,1158,0,0,1158,3,5,0,2,576,0,50,0,158000
2476,65,7800,7,5,2005,18,0,0,891,891,891,795,0,1686,3,8,0,2,462,144,101,0,184000
2477,74,7632,7,5,2005,18,0,0,784,784,831,754,0,1585,3,7,0,2,449,100,77,0,184900
2478,70,8304,6,5,1997,26,0,0,941,941,941,896,0,1837,3,7,0,2,688,150,165,0,187000
2479,65,7153,6,5,1992,31,387,0,374,761,810,793,0,1603,3,7,0,2,484,0,124,0,175900
2480,70,9370,6,5,1992,31,758,0,78,836,844,887,0,1731,3,7,0,2,462,307,85,3000,248500
2481,50,7175,6,5,1990,33,904,0,494,1398,1398,0,0,1398,2,5,0,2,542,0,46,0,172000
2482,50,7175,6,5,1991,32,278,0,939,1217,1217,0,0,1217,2,5,0,2,484,0,64,0,151000
2483,,9019,6,5,1994,29,274,0,362,636,636,684,0,1320,3,6,0,2,472,0,40,0,150000
2484,,8900,4,4,1966,57,1056,0,0,1056,1056,0,0,1056,2,5,0,1,384,0,42,0,107000
2485,60,7800,5,5,1965,58,641,0,187,828,965,0,0,965,3,6,0,1,300,421,0,0,119900
2486,70,9100,5,4,1962,61,36,0,952,988,988,0,0,988,3,6,0,2,624,0,0,0,129500
2487,70,9100,5,5,1963,60,1332,0,396,1728,1728,0,0,1728,6,10,0,2,504,0,0,0,125000
2488,68,8927,6,6,1977,46,0,0,0,0,1286,368,0,1654,4,10,0,2,528,0,0,0,119500
2489,,9240,5,6,1962,61,612,0,252,864,1211,0,0,1211,2,6,1,2,576,161,0,0,144000
2490,88,8471,6,7,1977,46,506,0,0,506,1212,0,0,1212,3,6,1,2,492,292,12,0,151000
2491,,9308,5,5,1965,58,554,0,430,984,984,0,0,984,3,5,0,1,310,0,0,0,126000
2492,65,8450,5,6,1968,55,162,270,450,882,909,0,0,909,3,5,0,1,294,0,155,0,116000
2493,,8638,5,6,1963,60,181,0,744,925,925,0,0,925,2,5,0,2,484,203,74,0,133500
2494,,13052,5,6,1965,58,712,0,312,1024,1024,0,0,1024,3,5,0,1,308,0,0,0,120875
2495,,13526,5,6,1965,58,560,375,0,935,935,0,0,935,3,5,0,1,288,180,0,0,137000
2496,,8020,5,6,1964,59,644,0,268,912,912,0,0,912,3,6,0,0,0,0,0,0,124000
2497,65,6993,5,7,1961,62,465,0,447,912,1236,0,0,1236,3,6,1,1,288,0,0,0,135000
2498,,8789,5,6,1967,56,659,0,253,912,941,0,0,941,3,6,1,1,288,64,0,0,129200
2499,100,14330,7,4,1974,49,1023,497,228,1748,2151,495,0,2646,3,9,4,2,550,641,100,0,260000
2500,121,16059,8,5,1991,32,0,0,1288,1288,1301,1116,0,2417,4,9,1,2,462,127,82,0,260000
2501,105,11025,8,5,1992,31,1118,0,216,1334,1520,1306,0,2826,3,9,3,3,888,177,208,0,334000
2502,,14541,8,7,1993,30,1012,0,326,1338,1352,1168,0,2520,5,10,1,3,796,209,55,0,310000
2503,,13346,7,5,1992,31,728,0,367,1095,1166,1129,0,2295,4,9,1,2,590,0,40,0,268000
2504,89,12461,8,5,1994,29,1456,0,168,1624,1624,0,0,1624,2,5,1,3,757,0,114,0,262000
2505,34,3628,7,5,2004,19,0,0,1143,1143,1143,0,0,1143,1,5,1,2,588,0,191,0,176400
2506,37,3316,8,5,2005,18,1039,0,208,1247,1247,0,0,1247,1,4,1,2,550,0,84,0,197000
2507,30,3180,7,5,2005,18,0,0,600,600,520,600,80,1200,2,4,0,2,480,0,166,0,151000
2508,24,2544,7,5,2005,18,0,0,600,600,520,623,80,1223,2,4,0,2,480,0,166,0,147400
2509,24,2544,7,5,2005,18,0,0,600,600,520,623,80,1223,2,4,0,2,480,0,166,0,149900
2510,30,3180,7,5,2005,18,0,0,600,600,520,600,80,1200,2,4,0,2,480,0,166,0,144152
2511,,2998,6,5,2000,23,353,0,403,756,768,756,0,1524,2,4,0,2,440,0,32,0,166000
2512,35,3735,7,5,1999,24,450,0,241,691,713,739,0,1452,3,6,0,2,506,0,34,0,183900
2513,,2651,7,5,2000,23,641,0,32,673,673,709,0,1382,3,6,0,2,490,153,50,0,165000
2514,,4447,7,5,2003,20,0,0,530,530,530,550,0,1080,2,4,0,2,496,0,50,0,139000
2515,114,8314,7,5,1997,26,0,0,569,569,854,840,0,1694,3,6,1,1,434,0,382,0,200000
2516,60,7180,8,5,2001,22,0,0,1568,1568,1568,0,0,1568,3,6,1,2,564,0,266,0,221000
2517,30,9549,8,5,1995,28,437,1057,0,1494,1494,0,0,1494,2,6,1,2,481,0,30,0,270000
2518,,11250,6,6,1977,46,767,0,441,1208,1208,0,0,1208,3,6,1,2,546,198,42,0,165000
2519,,3760,8,5,1980,43,1009,182,44,1235,1235,0,0,1235,1,4,3,2,484,133,78,0,214000
2520,36,3640,8,5,1980,43,860,0,176,1036,1036,0,0,1036,1,4,1,2,484,133,108,0,188000
2521,40,3874,8,5,1980,43,807,0,419,1226,1226,0,0,1226,1,4,1,2,484,133,78,0,190000
2522,40,3876,8,5,1978,45,652,526,48,1226,1226,0,0,1226,1,4,1,2,484,133,60,0,170000
2523,68,50271,9,5,1981,42,1810,0,32,1842,1842,0,0,1842,0,5,1,3,894,857,72,0,385000
2524,79,13110,5,6,1972,51,962,0,191,1153,1193,0,0,1193,2,6,0,2,501,140,153,0,146500
2525,102,10192,7,6,1968,55,0,0,570,570,1222,698,0,1920,4,8,1,2,487,0,98,0,170000
2526,,20781,7,7,1968,55,297,68,1203,1568,2156,0,0,2156,3,9,1,2,508,0,80,0,262500
2527,90,11700,6,6,1968,55,404,0,304,708,708,708,0,1416,3,7,1,2,776,0,169,0,179900
2528,,11029,6,7,1968,55,619,0,435,1054,1512,1142,0,2654,4,9,1,2,619,0,65,0,250000
2529,80,10400,6,5,1972,51,247,0,485,732,1012,778,0,1790,4,8,1,2,484,148,0,0,165150
2530,78,10140,7,6,1967,56,553,68,713,1334,1334,0,0,1334,3,7,0,2,477,0,20,0,164500
2531,80,9600,7,5,1969,54,0,0,1164,1164,1164,0,0,1164,3,6,0,2,528,0,0,0,140000
2532,75,9750,5,5,1967,56,400,480,100,980,980,0,0,980,3,6,0,1,384,68,0,0,135500
2533,80,9600,5,5,1968,55,758,0,293,1051,1051,0,0,1051,3,6,0,2,504,0,0,0,142000
2534,72,8640,5,5,1968,55,361,483,56,900,884,886,0,1770,4,7,0,2,530,0,60,455,155000
2535,78,9360,6,7,1968,55,760,0,216,976,976,0,0,976,2,4,1,2,504,94,0,0,157500
2536,70,8400,5,5,1968,55,1016,0,36,1052,1052,0,0,1052,3,5,0,1,288,356,0,0,138500
2537,70,8400,5,6,1968,55,744,0,89,833,898,0,0,898,3,6,0,1,326,143,0,0,140000
2538,,9759,5,5,1966,57,799,0,252,1051,1051,0,0,1051,3,6,0,1,264,182,88,0,124400
2539,80,9600,5,7,1967,56,602,402,137,1141,1141,0,0,1141,3,6,0,1,568,0,78,0,158000
2540,71,9230,5,8,1965,58,661,0,203,864,1200,0,0,1200,1,6,0,2,884,0,64,0,146000
2541,,14803,6,5,1971,52,416,0,409,825,1097,896,0,1993,4,8,1,2,495,0,66,0,190000
2542,,10659,5,6,1961,62,915,0,135,1050,1050,0,0,1050,3,6,0,1,368,0,319,0,136500
2543,70,9100,5,5,1958,65,521,174,169,864,864,0,0,864,3,5,0,2,624,0,0,0,129900
2544,70,8393,5,5,1959,64,528,0,1098,1626,1712,0,0,1712,4,8,0,2,588,272,54,0,145000
2545,80,8800,6,7,1965,58,901,252,34,1187,1565,0,0,1565,3,7,2,1,299,200,25,460,185900
2546,80,8800,6,6,1964,59,553,0,698,1251,1251,0,0,1251,3,6,2,1,461,0,116,700,160000
2547,,10368,6,6,1964,59,260,748,0,1008,1488,0,0,1488,3,7,1,2,430,154,60,0,167000
2548,85,9350,5,6,1964,59,360,0,360,720,720,720,0,1440,4,7,1,2,480,0,32,0,157500
2549,75,10382,6,5,1958,65,513,0,75,588,1095,0,0,1095,2,6,0,1,264,0,0,0,140000
2550,69,8973,5,7,1958,65,567,28,413,1008,1053,0,0,1053,3,6,0,2,750,0,80,0,150000
2551,80,10800,5,7,1960,63,632,0,616,1248,1248,0,0,1248,3,6,0,1,286,0,0,0,151500
2552,60,8550,6,8,1934,89,574,0,242,816,816,0,0,816,2,4,1,1,240,228,0,0,129800
2553,,11425,5,6,1954,69,486,0,522,1008,1008,0,0,1008,2,4,1,1,275,0,0,0,137000
2554,68,9724,5,7,1947,76,0,0,938,938,1043,0,0,1043,2,5,1,1,273,125,48,0,137000
2555,51,4712,4,7,1946,77,384,0,363,747,774,456,0,1230,3,5,0,1,305,0,57,0,121600
2556,51,5900,4,7,1923,100,0,0,440,440,869,0,0,869,2,4,0,0,0,0,0,0,85500
2557,52,5825,4,5,1926,97,0,0,600,600,747,0,0,747,1,5,0,2,528,0,0,0,79900
2558,92,7438,5,8,1908,115,0,0,504,504,936,316,0,1252,3,5,0,2,576,104,0,0,127000
2559,80,9600,5,6,1961,62,915,0,336,1251,1433,0,0,1433,3,7,1,2,441,144,0,0,161000
2560,89,10858,5,6,1952,71,40,0,1404,1444,1624,0,0,1624,2,6,1,1,240,0,40,0,146500
2561,80,9600,5,5,1951,72,996,0,60,1056,1216,0,0,1216,3,7,0,1,280,0,0,0,135000
2562,89,10680,5,3,1951,72,756,0,1380,2136,2136,0,0,2136,4,7,0,2,528,0,30,0,137900
2563,79,9490,6,7,1941,82,403,165,238,806,958,620,0,1578,3,5,2,1,240,0,0,0,133000
2564,79,9462,5,6,1949,74,0,0,704,704,1024,704,0,1728,3,7,1,1,234,245,60,0,137000
2565,82,9888,5,6,1954,69,486,0,450,936,936,0,0,936,2,5,0,1,240,0,0,0,121000
2566,,8917,5,5,1967,56,0,0,1584,1584,1584,0,0,1584,4,8,0,2,506,0,0,0,119000
2567,,12700,6,5,1964,59,939,0,307,1246,1246,0,0,1246,3,6,2,2,441,0,69,0,172000
2568,85,8500,5,3,1961,62,600,0,635,1235,1235,0,0,1235,2,6,0,2,480,0,0,0,98600
2569,88,14200,7,6,1966,57,445,0,479,924,1216,941,0,2157,4,8,2,2,487,105,66,0,226000
2570,75,9000,5,5,1954,69,812,0,124,936,1128,0,0,1128,2,5,0,1,286,0,0,0,118000
2571,174,25419,8,4,1918,105,1036,184,140,1360,1360,1360,392,3112,4,8,1,2,795,0,16,0,235000
2572,109,9723,6,7,1963,60,0,0,1008,1008,1008,0,0,1008,2,5,0,2,430,0,0,0,135000
2573,70,7728,5,6,1962,61,803,0,303,1106,1190,0,0,1190,3,6,0,2,540,0,18,0,132500
2574,70,8163,5,6,1959,64,748,294,102,1144,1144,0,0,1144,3,6,1,1,796,86,0,0,143000
2575,70,8400,5,5,1957,66,623,0,556,1179,1364,0,0,1364,3,6,1,1,331,0,60,0,132000
2576,80,11600,6,5,1960,63,565,0,818,1383,1383,0,0,1383,3,7,0,1,292,0,45,0,145250
2577,,9610,6,6,1958,65,203,0,918,1121,1336,0,0,1336,3,7,1,2,488,80,0,0,162000
2578,125,10000,5,6,1956,67,678,281,99,1058,1370,0,0,1370,3,6,1,1,300,191,0,0,148000
2579,69,14850,5,5,1957,66,895,0,197,1092,1092,0,0,1092,2,6,1,1,299,268,0,0,141000
2580,72,10152,6,6,1956,67,914,0,210,1124,1124,0,0,1124,3,6,1,1,353,0,211,0,153000
2581,72,10011,5,6,1957,66,360,0,710,1070,1236,0,0,1236,2,6,1,1,447,0,0,0,134450
2582,,7032,5,5,1979,44,943,0,0,943,943,0,0,943,2,4,2,2,600,42,0,0,135960
2583,70,8092,6,8,1954,69,824,0,226,1050,1050,0,0,1050,3,6,0,1,286,0,0,0,156000
2584,75,11310,6,5,1954,69,0,0,1367,1367,1375,0,0,1375,2,5,1,2,451,0,30,0,140000
2585,66,12778,5,6,1952,71,658,0,350,1008,1008,0,0,1008,2,4,0,1,280,0,154,0,139500
2586,75,10170,6,6,1951,72,0,0,216,216,1575,0,0,1575,2,5,1,2,400,0,0,0,155000
2587,55,7700,5,7,1956,67,271,0,30,301,1145,0,0,1145,3,6,0,2,684,0,0,0,127000
2588,65,11050,5,5,1956,67,488,0,517,1005,1005,0,0,1005,2,6,1,1,319,0,0,0,133500
2589,80,13600,5,6,1955,68,144,912,0,1056,1056,0,0,1056,3,6,0,1,300,0,0,650,125000
2590,85,15428,5,6,1951,72,741,0,143,884,884,0,0,884,2,4,0,1,270,0,0,0,142000
2591,118,21299,7,5,1941,82,0,0,929,929,2039,0,0,2039,3,7,3,3,791,0,0,0,167000
2592,70,13300,5,5,1956,67,494,0,521,1015,1384,0,0,1384,2,6,0,2,896,75,0,400,159000
2593,94,22136,5,5,1925,98,1018,0,1153,2171,1392,1248,0,2640,5,10,1,3,1008,631,48,0,180000
2594,50,7500,6,6,1947,76,0,0,784,784,900,412,0,1312,3,6,0,2,649,0,28,0,127000
2595,50,7000,6,6,1924,99,617,0,0,617,865,445,0,1310,2,6,0,1,398,0,0,0,112000
2596,60,10410,3,8,1930,93,0,0,713,713,713,0,0,713,2,5,0,1,371,0,75,0,99800
2597,90,5400,5,7,1954,69,415,0,418,833,833,0,0,833,2,4,0,1,326,0,0,0,117000
2598,60,5400,5,6,1921,102,0,0,1073,1073,1073,0,0,1073,2,4,0,1,326,0,0,0,108480
2599,60,10914,3,3,1929,94,0,0,715,715,715,0,0,715,2,4,0,2,660,0,0,0,68000
2600,60,7008,4,8,1900,123,0,0,448,448,448,272,0,720,1,5,0,1,280,0,0,0,86900
2601,60,10800,5,6,1920,103,821,0,299,1120,1130,0,0,1130,2,5,1,2,720,229,0,0,120000
2602,60,7200,6,8,1915,108,338,0,325,663,774,821,0,1595,3,7,1,2,528,49,0,0,155500
2603,60,10818,4,4,1910,113,0,0,1077,1077,981,779,0,1760,4,7,1,2,648,120,0,0,80000
2604,60,10410,3,4,1915,108,0,0,672,672,694,520,0,1214,3,6,0,3,936,216,0,0,105000
2605,60,10800,5,4,1900,123,664,0,290,954,1766,648,0,2414,3,10,1,2,520,142,0,0,160000
2606,60,10800,5,8,1936,87,626,0,170,796,1096,370,0,1466,3,7,1,2,566,436,21,500,170000
2607,84,8658,6,5,1965,58,643,0,445,1088,1324,0,0,1324,3,6,1,2,440,0,138,0,160000
2608,85,13400,5,5,1966,57,516,128,380,1024,1086,0,0,1086,3,6,1,2,484,0,0,0,159950
2609,83,10184,6,5,1963,60,580,0,503,1083,1146,0,0,1146,3,6,1,1,294,345,75,0,165000
2610,77,9786,6,7,1962,61,600,0,312,912,1085,649,0,1734,3,7,1,2,440,0,0,0,159000
2611,77,9510,6,5,1962,61,701,0,434,1135,1207,0,0,1207,3,6,0,1,264,0,240,0,147000
2612,66,7800,5,5,1964,59,312,600,0,912,912,0,0,912,2,5,0,1,288,0,0,0,115000
2613,79,8910,6,6,1959,64,655,0,0,655,1194,0,0,1194,3,6,1,2,539,0,0,0,159500
2614,60,7332,6,6,1959,64,414,0,450,864,864,0,0,864,2,4,0,1,288,168,0,0,120000
2615,73,7100,5,7,1957,66,708,0,108,816,816,0,0,816,2,5,0,1,308,0,0,0,129900
2616,80,10800,6,6,1961,62,913,0,400,1313,1773,0,0,1773,3,6,2,2,418,355,98,0,183000
2617,86,11650,7,5,1959,64,0,0,0,0,1472,0,0,1472,2,5,1,2,484,0,68,0,157500
2618,,18275,7,8,1962,61,636,0,802,1438,1900,548,0,2448,3,9,2,2,441,520,102,0,277500
2619,47,16321,5,6,1957,66,1277,0,207,1484,1600,0,0,1600,2,6,2,1,319,288,258,0,207500
2620,60,12144,4,6,1950,73,455,0,455,910,910,611,0,1521,3,6,0,1,597,199,0,0,147500
2621,60,10800,4,4,1949,74,0,0,720,720,720,472,0,1192,4,6,0,0,0,0,0,0,135000
2622,60,7200,5,7,1950,73,0,0,0,0,1040,0,0,1040,2,5,0,2,625,0,0,0,109500
2623,60,7200,4,5,1950,73,0,0,0,0,1040,0,0,1040,2,4,0,2,420,0,29,0,109900
2624,70,7560,5,5,1959,64,369,0,671,1040,1040,0,0,1040,3,6,0,1,286,140,0,0,133700
2625,60,8544,3,4,1950,73,0,0,0,0,1040,0,0,1040,2,6,0,2,400,0,0,0,81400
2626,,8544,3,4,1949,74,0,0,0,0,1040,0,0,1040,2,6,0,2,400,0,0,0,87500
2627,60,8544,3,4,1950,73,0,0,0,0,1040,0,0,1040,2,6,0,2,400,0,0,0,93500
2628,75,8512,5,5,1960,63,0,0,1556,1556,1556,0,0,1556,4,8,0,0,0,0,0,0,119000
2629,70,7945,5,6,1959,64,179,506,465,1150,1150,0,0,1150,3,6,0,1,300,0,0,0,141000
2630,70,7000,5,4,1961,62,781,0,369,1150,1150,0,0,1150,3,6,0,1,288,0,0,0,146000
2631,69,7590,6,5,1966,57,512,0,148,660,660,688,0,1348,3,6,1,2,453,188,108,0,155000
2632,69,10205,5,5,1962,61,784,0,141,925,999,0,0,999,3,6,0,1,300,150,72,0,134500
2633,74,7400,7,6,1962,61,809,0,236,1045,1045,0,0,1045,3,6,0,2,528,0,0,0,120000
2634,70,7000,5,6,1962,61,468,0,396,864,864,0,0,864,3,5,0,1,336,0,0,0,105000
2635,70,7000,5,5,1962,61,953,0,72,1025,1025,0,0,1025,3,6,0,0,0,96,80,0,124000
2636,62,9856,5,8,1900,123,0,0,716,716,1007,1007,0,2014,5,8,0,2,624,0,72,0,169000
2637,57,9906,4,4,1925,98,0,0,686,686,810,518,0,1328,3,8,0,1,210,0,172,0,107000
2638,60,9600,5,6,1948,75,276,0,936,1212,1226,442,0,1668,3,6,0,1,240,0,0,0,135000
2639,60,5520,4,6,1920,103,284,0,863,1147,1147,510,0,1657,4,9,1,1,162,0,0,0,111500
2640,60,9600,6,8,1900,123,381,0,399,780,940,476,0,1416,3,7,0,2,400,0,24,0,156500
2641,60,9600,7,7,1925,98,16,0,712,728,832,809,0,1641,3,6,1,2,546,0,0,0,178000
2642,58,6451,7,7,1900,123,208,0,504,712,848,580,0,1428,4,7,0,2,576,264,0,0,139900
2643,66,3960,7,8,1930,93,0,0,502,502,502,502,0,1004,2,5,1,1,200,280,0,0,105000
2644,70,5684,6,8,1930,93,0,0,813,813,813,0,0,813,2,5,0,1,270,0,113,0,110000
2645,56,7745,4,6,1900,123,0,0,938,938,1084,867,0,1951,4,9,0,2,576,0,6,0,111500
2646,56,7741,6,5,1924,99,143,72,817,1032,1032,0,0,1032,2,5,0,1,280,0,0,0,108000
2647,50,5633,5,7,1925,98,0,0,844,844,844,0,0,844,2,5,0,1,216,50,81,0,111500
2648,50,9000,5,6,1880,143,0,0,636,636,1089,661,0,1750,3,8,0,1,240,0,0,0,124000
2649,60,7200,4,5,1950,73,0,0,576,576,864,0,0,864,2,5,0,1,528,0,0,0,105000
